row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
5790,6794,296739.21936093434,2929973.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
5900,5030,243819.21936093434,2926673.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
9096,4439,226089.21936093434,2830793.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
9933,16730,594819.2193609343,2805683.0615870575,1406.2544,30.866074,157.17546,-0.0043314616,3.915891,4.0,0
7402,12850,478419.21936093434,2881613.0615870575,64.65686,0.8401528,126.0137,-0.00046803264,7.623524,6.0,0
6316,16909,600189.2193609343,2914193.0615870575,104.42722,4.057472,231.18996,-0.0005963219,6.0471907,4.0,0
12029,17293,611709.2193609343,2742803.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
5648,16060,574719.2193609343,2934233.0615870575,88.36414,0.24307358,359.8875,-1.6752881e-05,8.86381,6.0,0
10737,14271,521049.21936093434,2781563.0615870575,1219.6776,33.29254,122.536865,-0.008405015,3.8217392,4.0,0
8592,14984,542439.2193609343,2845913.0615870575,254.79254,6.8388844,91.11296,0.0008525892,5.5220346,6.0,0
5383,3478,197259.21936093434,2942183.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
6617,6364,283839.21936093434,2905163.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
10981,7490,317619.21936093434,2774243.0615870575,3.4936144,0.16704753,103.170166,-4.304204e-05,9.238898,8.0,0
11932,6164,277839.21936093434,2745713.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
11568,2949,181389.21936093434,2756633.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
6236,11761,445749.21936093434,2916593.0615870575,59.70044,1.012832,316.07925,-0.0011072975,7.4365697,6.0,0
10254,11323,432609.21936093434,2796053.0615870575,960.2436,3.9049428,208.9385,0.006170417,6.0856314,4.0,0
13349,11503,438009.21936093434,2703203.0615870575,55.22701,9.803853,224.49687,0.0014808165,5.156822,3.0,0
6783,3618,201459.21936093434,2900183.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
4763,15736,564999.2193609343,2960783.0615870575,76.01414,5.655343,86.04156,-0.0012217946,5.7135687,6.0,0
7769,5165,247869.21936093434,2870603.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
6972,15284,551439.2193609343,2894513.0615870575,979.49817,9.505957,111.18063,-0.00027976139,5.188271,6.0,0
8264,16245,580269.2193609343,2855753.0615870575,194.1514,1.4494177,180.36511,-0.00025052813,7.078049,4.0,0
3099,8591,350649.21936093434,3010703.0615870575,0.0,0.0,0.0,0.0,10.308952,5.0,0
3445,19954,691539.2193609343,3000323.0615870575,97.90015,0.4515354,112.15491,0.0009914865,8.244505,6.0,0
7225,13518,498459.21936093434,2886923.0615870575,72.92543,0.17572445,336.21143,-2.0728641e-05,9.188259,9.0,0
13140,5890,269619.21936093434,2709473.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
13375,9249,370389.21936093434,2702423.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
3178,13028,483759.21936093434,3008333.0615870575,0.0,0.0,0.0,0.0,10.308952,5.0,0
10334,18811,657249.2193609343,2793653.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
9310,9389,374589.21936093434,2824373.0615870575,1695.9784,9.651821,243.09485,-0.004465434,5.1727552,9.0,0
12949,13621,501549.21936093434,2715203.0615870575,706.4874,15.823251,245.92859,0.0005120342,4.662059,3.0,0
3960,3795,206769.21936093434,2984873.0615870575,0.0,0.0,0.0,0.0,10.308952,5.0,0
11841,18510,648219.2193609343,2748443.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
11404,12094,455739.21936093434,2761553.0615870575,16.22916,0.14320338,7.8421545,7.424248e-05,9.392912,3.0,0
9090,20012,693279.2193609343,2830973.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
5676,5054,244539.21936093434,2933393.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
12182,13659,502689.21936093434,2738213.0615870575,25.354568,3.233644,325.27115,0.002406941,6.274752,3.0,0
7373,19890,689619.2193609343,2882483.0615870575,1285.0638,27.325233,132.59244,1.064688e-05,4.061497,9.0,0
8275,15911,570249.2193609343,2855423.0615870575,156.43285,6.843141,181.08801,0.00079873396,5.5214067,4.0,0
4537,16583,590409.2193609343,2967563.0615870575,75.0,0.0,0.0,0.0,10.308952,6.0,0
