row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
2433,1725,601357.9668991517,2915348.600817407,105.591385,0.97190076,187.263,0.00052664016,7.47783,4.0,0
363,3172,644767.9668991517,2977448.600817407,99.70607,2.3714104,207.81456,-0.00155916,6.585368,1.0,0
1016,837,574717.9668991517,2957858.600817407,79.20416,0.92356044,308.33777,-0.00028890188,7.5288568,1.0,0
1084,935,577657.9668991517,2955818.600817407,79.65196,0.8558925,316.39606,0.0006131384,7.6049604,1.0,0
758,4806,693787.9668991517,2965598.600817407,382.1283,31.94995,311.07047,-0.0098868385,3.873355,3.0,0
5059,4975,698857.9668991517,2836568.600817407,1509.0632,24.782366,235.99811,-0.007450901,4.174056,2.0,0
3691,246,556987.9668991517,2877608.600817407,343.50952,7.7526603,83.44371,-0.0018481022,5.3952594,1.0,0
1633,4812,693967.9668991517,2939348.600817407,1084.648,25.946306,227.08716,-0.00011928985,4.121566,3.0,0
3542,5643,718897.9668991517,2882078.600817407,2427.8604,17.317799,108.750595,-0.006384684,4.566571,2.0,0
1957,4910,696907.9668991517,2929628.600817407,893.40784,26.853104,353.1253,-0.0030447552,4.081823,4.0,0
3973,2570,626707.9668991517,2869148.600817407,910.5409,13.0858,204.40678,0.0010416161,4.8602943,4.0,0
1114,1602,597667.9668991517,2954918.600817407,94.3589,0.9802076,298.57068,-0.0008094342,7.469318,1.0,0
4846,1755,602257.9668991517,2842958.600817407,1328.4288,32.42035,275.54495,0.0008875865,3.8551424,4.0,0
6950,1465,593557.9668991517,2779838.600817407,1328.3501,20.177717,96.30311,8.8873916e-05,4.402265,4.0,0
5019,5584,717127.9668991517,2837768.600817407,1122.7488,32.099022,171.99667,0.010215455,3.8675678,3.0,0
4272,4131,673537.9668991517,2860178.600817407,864.43243,20.889076,234.64157,0.0119156735,4.3644633,5.0,0
4795,3876,665887.9668991517,2844488.600817407,1099.7859,22.87702,185.7896,-0.0015550404,4.26408,1.0,0
2764,4931,697537.9668991517,2905418.600817407,2145.9663,42.672005,351.53036,-0.0003578022,3.4825494,5.0,0
6567,5073,701797.9668991517,2791328.600817407,282.22018,17.649225,192.37411,0.0073027126,4.546384,3.0,0
5398,4353,680197.9668991517,2826398.600817407,1360.806,18.719828,20.319315,0.00096137135,4.4833446,2.0,0
4087,216,556087.9668991517,2865728.600817407,208.56784,9.676307,114.83181,-0.0007007557,5.170173,1.0,0
5129,676,569887.9668991517,2834468.600817407,390.7337,1.7048986,324.36255,-0.001039666,6.9156237,4.0,0
3175,2650,629107.9668991517,2893088.600817407,584.01483,6.4045615,51.547115,-0.0027698772,5.588237,3.0,0
6813,3342,649867.9668991517,2783948.600817407,1791.1957,18.864216,193.4301,-0.0030439592,4.4750814,1.0,0
5854,3548,656047.9668991517,2812718.600817407,1037.0767,29.555613,123.72278,0.003727417,3.9684968,5.0,0
6270,776,572887.9668991517,2800238.600817407,1140.4971,10.407412,333.7937,-0.0038132728,5.095823,4.0,0
1322,4915,697057.9668991517,2948678.600817407,677.3842,28.038595,62.188732,-0.0004130383,4.0312314,3.0,0
2154,2072,611767.9668991517,2923718.600817407,98.376755,0.6478027,127.34574,-0.00013819801,7.8835506,4.0,0
2085,3149,644077.9668991517,2925788.600817407,528.0401,25.745089,103.40406,-0.0021855757,4.130517,4.0,0
6916,432,562567.9668991517,2780858.600817407,1567.81,9.980384,246.55052,0.00045986596,5.1386166,4.0,0
142,3349,650077.9668991517,2984078.600817407,93.22933,2.5734298,194.43784,-6.9982736e-05,6.503512,1.0,0
1193,485,564157.9668991517,2952548.600817407,78.69934,5.4337535,103.00008,0.0001545842,5.75379,1.0,0
418,4012,669967.9668991517,2975798.600817407,93.13712,2.042842,286.77423,0.0008954875,6.7346587,4.0,0
1266,4005,669757.9668991517,2950358.600817407,315.72437,19.748198,337.55093,-0.00040644308,4.4256268,3.0,0
4693,1832,604567.9668991517,2847548.600817407,641.73285,13.449248,186.47922,-0.00073276105,4.831895,4.0,0
471,4810,693907.9668991517,2974208.600817407,161.91034,5.8144608,244.47784,-0.0071968036,5.685635,3.0,0
4766,5358,710347.9668991517,2845358.600817407,1942.32,25.09551,281.70123,0.0018982611,4.159761,2.0,0
6141,4362,680467.9668991517,2804108.600817407,1494.8705,19.22195,183.87758,0.0047946502,4.454837,2.0,0
1577,159,554377.9668991517,2941028.600817407,111.22815,3.4848905,63.07855,0.0024052346,6.1997538,1.0,0
1214,3784,663127.9668991517,2951918.600817407,149.89189,7.2176733,163.45428,0.005207358,5.467582,4.0,0
737,370,560707.9668991517,2966228.600817407,74.0,0.65253633,102.65927,0.000110420646,7.8762693,1.0,0
1187,36,550687.9668991517,2952728.600817407,88.39807,3.2446163,155.53523,0.00030974072,6.2713575,1.0,0
2778,1163,584497.9668991517,2904998.600817407,127.562386,1.7863328,149.73894,6.221772e-05,6.8689356,4.0,0
3781,4709,690877.9668991517,2874908.600817407,1619.1561,18.641932,91.63574,-0.0016146511,4.4878254,5.0,0
2810,2079,611977.9668991517,2904038.600817407,492.6868,4.8306727,139.0319,-0.000627416,5.872065,4.0,0
3136,1045,580957.9668991517,2894258.600817407,126.59729,2.216356,178.89087,0.00044037713,6.653061,4.0,0
5125,360,560407.9668991517,2834588.600817407,270.69455,2.2263408,346.2391,0.0004145558,6.6485615,4.0,0
1347,1756,602287.9668991517,2947928.600817407,96.69382,5.30577,306.2655,-0.00046601405,5.7777653,1.0,0
3453,2824,634327.9668991517,2884748.600817407,555.1411,2.4562929,292.92395,0.0051865135,6.550158,3.0,0
3162,5535,715657.9668991517,2893478.600817407,1621.6812,35.12633,134.69496,0.0030773247,3.7528868,2.0,0
1777,4739,691777.9668991517,2935028.600817407,1131.3652,32.04443,32.404697,0.0042707995,3.8696852,3.0,0
6051,4950,698107.9668991517,2806808.600817407,1253.0769,22.052206,171.03171,0.0043541463,4.304852,2.0,0
5284,5482,714067.9668991517,2829818.600817407,473.00623,7.161852,242.26271,-0.004647505,5.4754286,3.0,0
6046,4335,679657.9668991517,2806958.600817407,2034.3917,24.396276,45.87629,0.0041138376,4.1918654,2.0,0
5989,4402,681667.9668991517,2808668.600817407,1645.4364,29.474525,248.06512,-0.0022011308,3.971798,2.0,0
2124,2799,633577.9668991517,2924618.600817407,292.3537,9.994439,82.8917,0.00074145856,5.1371803,4.0,0
1166,3302,648667.9668991517,2953358.600817407,189.7775,15.081745,318.8601,-0.0008220165,4.7124624,4.0,0
3057,1458,593347.9668991517,2896628.600817407,115.653305,1.6829721,6.256688,7.459821e-07,6.9285755,4.0,0
4583,1204,585727.9668991517,2850848.600817407,416.60797,15.845852,106.392365,-0.003103307,4.660556,4.0,0
4624,4386,681187.9668991517,2849618.600817407,654.05554,21.19231,303.3364,0.005774417,4.348669,5.0,0
2735,4054,671227.9668991517,2906288.600817407,1055.3645,27.385626,26.059715,-0.00027652254,4.0589147,3.0,0
1164,2435,622657.9668991517,2953418.600817407,97.19733,0.60326487,359.0593,0.001151941,7.9547863,4.0,0
6694,5574,716827.9668991517,2787518.600817407,169.4774,5.1558976,59.833862,0.0013378611,5.8065786,2.0,0
4018,3056,641287.9668991517,2867798.600817407,984.89954,18.20952,46.235737,0.003517541,4.512994,3.0,0
1144,3564,656527.9668991517,2954018.600817407,163.49132,9.570353,162.5165,-0.0014122857,5.181393,4.0,0
